Emp ID,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Role
1252,46-55,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,3,5,Research Director,2,Married,18172,15k+,3,Yes,19,3,0,28,1,2,8,3,0,7,Research & Development_Research Director
1253,46-55,No,Travel_Frequently,Sales,12,3,Marketing,3,Female,3,3,Sales Executive,4,Single,9208,5k-10k,4,No,11,3,0,16,3,3,2,2,2,1,Sales_Sales Executive
1254,46-55,No,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,19926,15k+,3,No,15,3,0,21,5,3,5,4,4,4,Research & Development_Manager
1255,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,3,Male,2,1,Laboratory Technician,3,Married,3690,Upto 5k,2,No,15,3,1,5,2,2,3,2,0,2,Research & Development_Laboratory Technician
1256,46-55,No,Travel_Rarely,Sales,1,4,Medical,4,Female,3,5,Manager,4,Divorced,19517,15k+,3,No,11,3,1,32,3,2,7,0,0,6,Sales_Manager
1257,46-55,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Male,3,5,Research Director,2,Divorced,19144,15k+,3,No,14,3,2,28,4,2,10,4,1,6,Research & Development_Research Director
1258,46-55,No,Travel_Rarely,Research & Development,10,3,Technical Degree,4,Male,2,3,Healthcare Representative,4,Single,10496,10k-15k,6,No,15,3,0,20,2,3,4,3,1,3,Research & Development_Healthcare Representative
1259,46-55,No,Travel_Rarely,Research & Development,29,4,Life Sciences,2,Male,2,4,Manager,3,Married,17046,15k+,0,No,15,3,1,28,2,3,27,10,15,7,Research & Development_Manager
1260,46-55,No,Travel_Frequently,Human Resources,3,3,Medical,1,Male,3,5,Manager,2,Married,18200,15k+,1,No,11,3,1,32,2,3,32,5,10,7,Human Resources_Manager
1261,46-55,No,Travel_Rarely,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,3221,Upto 5k,1,Yes,11,3,3,20,3,3,20,8,3,8,Research & Development_Laboratory Technician
1262,46-55,Yes,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,5k-10k,3,Yes,14,3,1,18,4,3,4,3,1,3,Sales_Sales Executive
1263,46-55,No,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,Upto 5k,7,No,15,3,1,4,2,3,2,2,2,2,Sales_Sales Representative
1264,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,15k+,5,No,16,3,0,30,3,3,4,3,0,3,Research & Development_Research Director
1265,46-55,No,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,17924,15k+,1,No,11,3,1,31,3,3,31,6,14,7,Research & Development_Manager
1266,46-55,No,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,4,Research Director,4,Divorced,17399,15k+,9,No,22,4,1,32,1,2,5,4,1,3,Research & Development_Research Director
1267,46-55,No,Travel_Rarely,Research & Development,24,3,Life Sciences,4,Male,3,4,Manufacturing Director,3,Married,13973,10k-15k,3,Yes,18,3,1,22,2,3,12,11,1,5,Research & Development_Manufacturing Director
1268,46-55,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2380,Upto 5k,4,No,18,3,0,8,5,3,1,0,0,0,Research & Development_Laboratory Technician
1269,46-55,No,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,3,Married,6347,5k-10k,0,No,12,3,1,19,3,3,18,7,0,13,Sales_Sales Executive
1270,46-55,No,Travel_Rarely,Research & Development,2,4,Medical,2,Male,3,5,Research Director,3,Married,19237,15k+,2,Yes,11,3,1,29,2,2,8,1,7,7,Research & Development_Research Director
1271,46-55,Yes,Travel_Frequently,Sales,1,4,Other,4,Male,3,2,Sales Executive,3,Single,4728,Upto 5k,3,Yes,14,3,0,5,4,3,0,0,0,0,Sales_Sales Executive
1272,46-55,No,Travel_Frequently,Research & Development,2,3,Medical,4,Female,3,4,Manager,1,Married,17856,15k+,2,No,22,4,1,32,3,3,2,2,2,2,Research & Development_Manager
1273,46-55,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,3,4,Research Director,1,Married,16880,15k+,4,Yes,11,3,0,25,2,3,3,2,1,2,Research & Development_Research Director
1274,46-55,No,Travel_Frequently,Research & Development,22,5,Medical,3,Male,1,4,Research Director,4,Single,14411,10k-15k,1,Yes,13,3,0,32,2,3,32,6,13,9,Research & Development_Research Director
1275,46-55,No,Travel_Rarely,Sales,9,3,Marketing,3,Male,3,5,Manager,3,Married,19331,15k+,4,Yes,16,3,1,27,2,3,1,0,0,0,Sales_Manager
1276,46-55,No,Travel_Frequently,Research & Development,20,5,Medical,2,Male,3,4,Healthcare Representative,3,Married,11245,10k-15k,2,Yes,15,3,1,32,3,3,30,8,12,13,Research & Development_Healthcare Representative
1277,46-55,No,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,2,3,Research Director,1,Divorced,13269,10k-15k,5,No,15,3,3,19,3,3,14,11,1,11,Research & Development_Research Director
1278,46-55,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Male,3,2,Sales Executive,3,Divorced,6728,5k-10k,7,No,12,3,2,12,3,3,6,3,0,1,Sales_Sales Executive
1279,46-55,Yes,Travel_Rarely,Sales,28,3,Marketing,4,Male,2,3,Sales Executive,1,Divorced,10854,10k-15k,4,Yes,13,3,1,20,3,3,3,2,2,0,Sales_Sales Executive
1280,46-55,No,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,2075,Upto 5k,3,No,23,4,2,10,4,3,4,2,0,3,Research & Development_Laboratory Technician
1281,46-55,No,Travel_Rarely,Sales,21,4,Marketing,3,Male,3,2,Sales Executive,4,Single,5441,5k-10k,0,Yes,22,4,0,11,2,1,10,7,1,0,Sales_Sales Executive
1282,46-55,No,Travel_Frequently,Research & Development,1,4,Medical,1,Female,2,3,Healthcare Representative,1,Single,7484,5k-10k,3,No,20,4,0,23,1,2,13,12,12,8,Research & Development_Healthcare Representative
1283,46-55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,5,Research Director,3,Single,19537,15k+,7,No,13,3,0,23,5,3,20,18,15,15,Research & Development_Research Director
1284,46-55,Yes,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,10650,10k-15k,2,No,15,3,0,18,2,3,4,2,0,3,Research & Development_Manufacturing Director
1285,46-55,No,Travel_Rarely,Research & Development,7,4,Medical,2,Male,2,2,Manufacturing Director,3,Married,6132,5k-10k,2,No,17,3,0,10,2,3,1,0,0,0,Research & Development_Manufacturing Director
1286,46-55,No,Travel_Rarely,Research & Development,3,3,Medical,4,Female,3,4,Healthcare Representative,2,Single,13734,10k-15k,3,No,18,3,0,21,6,3,7,7,1,0,Research & Development_Healthcare Representative
1287,46-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2,Male,2,3,Research Director,2,Married,12490,10k-15k,5,No,16,3,2,16,5,1,10,9,4,7,Research & Development_Research Director
1288,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,1,2,Manufacturing Director,2,Divorced,5482,5k-10k,5,No,18,3,1,13,3,3,4,1,1,2,Research & Development_Manufacturing Director
1289,46-55,No,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,3,2,Sales Executive,4,Married,4936,Upto 5k,4,No,11,3,1,18,2,2,7,7,0,7,Sales_Sales Executive
1290,46-55,No,Travel_Rarely,Sales,26,4,Marketing,1,Female,3,4,Manager,3,Married,16307,15k+,2,No,14,3,1,29,2,2,20,6,4,17,Sales_Manager
1291,46-55,Yes,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,3,1,Research Scientist,3,Married,2461,Upto 5k,9,Yes,12,3,3,18,2,4,10,0,2,7,Research & Development_Research Scientist
1292,46-55,No,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,5,Manager,2,Divorced,19847,15k+,4,Yes,24,4,1,31,5,2,29,10,11,10,Sales_Manager
1293,46-55,No,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,Upto 5k,0,No,14,3,0,8,6,2,7,0,7,7,Research & Development_Laboratory Technician
1294,46-55,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,14026,10k-15k,1,Yes,11,3,1,33,2,3,33,9,0,10,Human Resources_Manager
1295,46-55,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,10k-15k,3,No,16,3,0,29,1,2,5,2,0,3,Research & Development_Manufacturing Director
1296,46-55,No,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,10k-15k,2,No,11,3,0,14,5,3,4,2,3,2,Sales_Sales Executive
1297,46-55,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,10k-15k,2,No,11,3,0,15,2,3,2,2,2,2,Research & Development_Manager
1298,46-55,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Male,2,5,Manager,3,Married,19999,15k+,0,No,14,3,1,34,5,3,33,18,11,9,Research & Development_Manager
1299,46-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,2,1,Laboratory Technician,4,Single,3212,Upto 5k,7,No,15,3,0,6,3,2,2,2,2,2,Research & Development_Laboratory Technician
1300,46-55,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,5,Manager,3,Single,19068,15k+,1,Yes,18,3,0,33,2,4,33,7,15,12,Sales_Manager
1301,46-55,Yes,Travel_Rarely,Research & Development,8,4,Medical,3,Male,2,2,Research Scientist,2,Married,4941,Upto 5k,2,No,15,3,0,11,3,2,8,2,7,7,Research & Development_Research Scientist
1302,46-55,No,Travel_Rarely,Research & Development,4,2,Life Sciences,4,Female,3,4,Manager,4,Married,16555,15k+,2,No,13,3,0,31,2,1,5,2,1,4,Research & Development_Manager
1303,46-55,No,Travel_Rarely,Research & Development,6,2,Technical Degree,4,Male,3,2,Research Scientist,1,Divorced,5577,5k-10k,3,Yes,12,3,2,18,3,3,10,9,6,9,Research & Development_Research Scientist
1304,46-55,No,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Manager,1,Married,16856,15k+,1,No,11,3,0,34,3,4,34,6,1,16,Sales_Manager
1305,46-55,No,Non-Travel,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,4258,Upto 5k,0,No,18,3,1,5,3,3,4,3,1,2,Research & Development_Research Scientist
1306,46-55,No,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,3149,Upto 5k,8,No,20,4,1,9,3,3,5,2,1,4,Research & Development_Laboratory Technician
1307,46-55,No,Travel_Frequently,Research & Development,25,4,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,10k-15k,3,No,22,4,0,31,3,3,9,8,0,0,Research & Development_Manufacturing Director
1308,46-55,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,4,Manager,4,Married,17099,15k+,2,No,15,3,1,26,2,2,9,8,7,8,Research & Development_Manager
1309,46-55,Yes,Travel_Rarely,Sales,2,1,Marketing,1,Female,1,5,Manager,4,Married,19845,15k+,1,No,15,3,1,33,3,3,32,14,6,9,Sales_Manager
1310,46-55,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Male,3,3,Healthcare Representative,2,Single,10445,10k-15k,7,No,19,3,0,18,4,3,8,6,4,0,Research & Development_Healthcare Representative
1311,46-55,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,5k-10k,9,Yes,19,3,0,10,2,2,8,7,7,7,Sales_Sales Executive
1312,46-55,No,Travel_Frequently,Research & Development,28,2,Medical,4,Female,4,4,Manufacturing Director,3,Married,13247,10k-15k,2,Yes,11,3,1,24,3,2,5,3,0,2,Research & Development_Manufacturing Director
1313,46-55,No,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,1,Laboratory Technician,1,Married,2950,Upto 5k,9,No,13,3,0,12,2,1,5,4,0,4,Research & Development_Laboratory Technician
1314,46-55,No,Non-Travel,Sales,29,4,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,3482,Upto 5k,2,No,15,3,2,16,3,2,9,8,0,0,Sales_Sales Representative
1315,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,2,4,Manager,4,Married,15427,15k+,2,No,16,3,0,31,3,3,25,8,3,7,Sales_Manager
1316,46-55,No,Travel_Rarely,Sales,6,2,Marketing,2,Male,3,2,Sales Representative,3,Married,2306,Upto 5k,2,Yes,20,4,1,13,3,1,7,7,4,5,Sales_Sales Representative
1317,46-55,No,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,4450,Upto 5k,1,No,11,3,2,5,3,3,4,2,1,3,Research & Development_Manufacturing Director
1318,46-55,No,Travel_Rarely,Research & Development,3,4,Medical,3,Male,3,4,Research Director,3,Married,17584,15k+,3,Yes,16,3,3,21,5,2,5,3,1,3,Research & Development_Research Director
1319,46-55,No,Travel_Rarely,Sales,1,1,Medical,4,Female,3,2,Sales Executive,1,Single,8381,5k-10k,7,No,20,4,0,18,2,4,14,7,8,10,Sales_Sales Executive
1320,46-55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,14814,10k-15k,3,No,19,3,0,32,3,3,5,1,1,3,Research & Development_Research Director
1321,46-55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,2450,Upto 5k,2,No,17,3,0,19,4,3,2,2,2,2,Research & Development_Laboratory Technician
1322,46-55,No,Travel_Rarely,Sales,7,2,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,10k-15k,7,Yes,18,3,1,35,3,3,5,2,0,4,Sales_Sales Executive
1323,46-55,No,Travel_Rarely,Sales,8,3,Marketing,1,Male,3,4,Sales Executive,4,Married,11836,10k-15k,5,No,14,3,1,28,3,3,2,0,2,2,Sales_Sales Executive
1324,46-55,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Female,3,4,Research Director,4,Single,14275,10k-15k,6,No,18,3,0,33,0,3,12,9,3,8,Research & Development_Research Director
1325,46-55,No,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Manager,3,Divorced,14852,10k-15k,6,No,13,3,1,22,3,4,17,13,15,2,Sales_Manager
1326,46-55,No,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,7525,5k-10k,2,No,12,3,1,30,2,3,15,7,6,12,Sales_Sales Executive
1327,46-55,No,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,5,Manager,3,Divorced,18606,15k+,3,No,18,3,1,26,6,3,7,7,4,7,Research & Development_Manager
1328,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,4,Research Director,2,Single,16598,15k+,4,No,12,3,0,35,2,2,9,8,8,8,Research & Development_Research Director
1329,46-55,Yes,Travel_Rarely,Research & Development,2,5,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,10169,10k-15k,0,No,16,3,1,34,4,3,33,7,1,9,Research & Development_Manufacturing Director
1330,46-55,No,Travel_Rarely,Research & Development,24,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,7005,5k-10k,3,No,15,3,0,11,2,3,4,3,1,2,Research & Development_Healthcare Representative
1331,46-55,No,Non-Travel,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,10k-15k,4,Yes,20,4,3,27,2,2,3,2,0,2,Research & Development_Manufacturing Director
1332,46-55,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,3,Sales Executive,1,Single,10448,10k-15k,6,Yes,13,3,0,15,2,2,2,2,2,2,Sales_Sales Executive
1333,46-55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,3,Research Director,3,Married,13549,10k-15k,9,No,12,3,1,16,5,1,4,3,0,3,Research & Development_Research Director
1334,46-55,No,Non-Travel,Human Resources,26,3,Human Resources,4,Female,4,4,Manager,4,Single,17328,15k+,2,Yes,12,3,0,23,3,3,5,3,4,4,Human Resources_Manager
1335,46-55,No,Travel_Rarely,Sales,3,3,Marketing,4,Female,3,2,Sales Executive,1,Married,5940,5k-10k,2,No,14,3,1,16,4,3,6,2,0,5,Sales_Sales Executive
1336,46-55,No,Travel_Frequently,Research & Development,20,4,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4869,Upto 5k,3,No,12,3,0,20,4,2,4,3,0,3,Research & Development_Research Scientist
1337,46-55,No,Travel_Rarely,Research & Development,5,2,Medical,1,Male,3,5,Research Director,1,Married,19406,15k+,4,No,11,3,1,24,4,2,4,2,1,2,Research & Development_Research Director
1338,46-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,3,Female,3,2,Laboratory Technician,3,Single,3780,Upto 5k,7,No,11,3,0,19,3,3,1,0,0,0,Research & Development_Laboratory Technician
1339,46-55,No,Travel_Rarely,Human Resources,19,4,Medical,3,Male,3,3,Human Resources,2,Married,10725,10k-15k,2,No,15,3,1,16,1,4,9,7,7,1,Human Resources_Human Resources
1340,46-55,No,Travel_Rarely,Research & Development,19,4,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,5485,5k-10k,9,Yes,11,3,2,9,4,3,5,3,1,4,Research & Development_Manufacturing Director
1341,46-55,No,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,3,3,Manufacturing Director,3,Married,10739,10k-15k,8,No,11,3,1,22,2,3,10,7,0,8,Research & Development_Manufacturing Director
1342,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,3,Sales Executive,3,Married,10686,10k-15k,6,No,11,3,1,13,4,3,9,4,7,0,Sales_Sales Executive
1343,46-55,No,Travel_Frequently,Research & Development,1,4,Life Sciences,4,Female,3,3,Manufacturing Director,3,Divorced,10502,10k-15k,7,No,17,3,1,33,2,1,5,4,1,4,Research & Development_Manufacturing Director
1344,46-55,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,3,4,Research Director,4,Married,17779,15k+,3,No,14,3,0,36,2,3,10,9,0,9,Research & Development_Research Director
1345,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,4,Research Director,4,Single,17328,15k+,6,No,19,3,0,29,3,2,20,7,12,7,Research & Development_Research Director
1346,46-55,No,Travel_Frequently,Research & Development,11,4,Medical,2,Female,3,4,Manager,4,Divorced,16032,15k+,3,No,20,4,1,26,2,3,14,9,1,12,Research & Development_Manager
1347,46-55,No,Travel_Rarely,Research & Development,22,5,Medical,2,Female,3,4,Manager,3,Married,17426,15k+,3,No,25,4,1,36,6,3,10,8,4,7,Research & Development_Manager
1348,46-55,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,5k-10k,4,No,15,3,1,14,2,2,7,1,1,7,Research & Development_Research Scientist
1349,46-55,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,2897,Upto 5k,3,No,11,3,2,9,6,2,4,3,2,3,Research & Development_Research Scientist
1350,46-55,No,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,4440,Upto 5k,6,Yes,19,3,0,9,3,3,5,2,1,4,Research & Development_Manufacturing Director
1351,46-55,No,Travel_Rarely,Research & Development,8,3,Medical,4,Female,3,4,Manager,3,Divorced,14756,10k-15k,2,Yes,14,3,3,21,2,3,5,0,0,2,Research & Development_Manager
1352,46-55,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,10239,10k-15k,3,No,14,3,1,24,4,3,1,0,1,0,Sales_Sales Executive
1353,46-55,No,Travel_Rarely,Research & Development,14,4,Medical,3,Male,4,5,Research Director,2,Single,18722,15k+,8,No,11,3,0,36,3,3,24,15,2,15,Research & Development_Research Director
1354,46-55,No,Travel_Rarely,Research & Development,1,3,Medical,4,Male,3,5,Manager,1,Single,19045,15k+,0,Yes,14,3,0,37,2,3,36,10,4,13,Research & Development_Manager
1355,46-55,No,Travel_Rarely,Research & Development,20,2,Technical Degree,2,Male,3,2,Laboratory Technician,4,Married,5415,5k-10k,3,Yes,19,3,1,12,4,3,10,7,0,8,Research & Development_Laboratory Technician
1356,46-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,3,4,Manager,4,Single,16659,15k+,2,Yes,13,3,0,30,2,3,5,4,1,2,Research & Development_Manager
1357,46-55,No,Travel_Rarely,Sales,18,5,Life Sciences,1,Female,3,4,Manager,2,Single,16835,15k+,3,No,23,4,0,37,2,3,10,9,7,7,Sales_Manager
1358,46-55,Yes,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,5,Manager,1,Married,19859,15k+,5,Yes,13,3,1,24,2,3,5,2,1,4,Research & Development_Manager
1359,46-55,Yes,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Executive,4,Single,5160,5k-10k,4,No,16,3,0,12,3,2,9,7,7,3,Sales_Sales Executive
1360,46-55,No,Travel_Frequently,Research & Development,18,4,Medical,3,Male,3,2,Healthcare Representative,2,Married,6385,5k-10k,3,Yes,14,3,2,17,3,3,8,7,6,7,Research & Development_Healthcare Representative
1361,46-55,No,Non-Travel,Research & Development,2,1,Medical,3,Male,2,4,Manager,1,Single,16756,15k+,7,No,15,3,0,31,3,4,9,7,6,2,Research & Development_Manager
1362,46-55,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,3,3,Manufacturing Director,2,Married,10976,10k-15k,3,No,18,3,1,23,4,3,3,2,1,2,Research & Development_Manufacturing Director
1363,46-55,No,Non-Travel,Research & Development,8,1,Medical,4,Male,2,4,Healthcare Representative,2,Divorced,13577,10k-15k,1,Yes,15,3,1,34,3,3,33,9,15,0,Research & Development_Healthcare Representative
1364,46-55,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,15k+,4,No,14,3,1,23,5,3,19,9,9,11,Research & Development_Manager
1365,46-55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,10k-15k,6,Yes,17,3,0,24,2,2,19,7,3,8,Sales_Sales Executive
1366,46-55,No,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,10k-15k,2,No,13,3,2,31,4,4,7,7,0,0,Research & Development_Research Director
1367,46-55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,3,2,Healthcare Representative,3,Married,4035,Upto 5k,0,Yes,16,3,0,4,2,3,3,2,1,2,Research & Development_Healthcare Representative
1368,46-55,No,Travel_Rarely,Sales,26,5,Marketing,3,Male,2,5,Manager,4,Married,19586,15k+,1,No,21,4,1,36,3,3,36,6,2,13,Sales_Manager
1369,46-55,No,Travel_Rarely,Research & Development,22,3,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,3537,Upto 5k,5,No,12,3,1,8,1,3,4,2,1,2,Research & Development_Research Scientist
1370,46-55,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,19038,15k+,8,No,12,3,3,34,2,3,1,0,0,0,Research & Development_Research Director
1371,46-55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,2662,Upto 5k,8,No,20,4,1,19,2,4,5,2,0,4,Research & Development_Research Scientist
